Dependency=Federal Poverty Level	Dependency=Geometry Building Type RECS	Dependency=State	Dependency=Tenure	Dependency=Vintage	Option=EF 6.7	Option=EF 10.2	Option=EF 10.5	Option=EF 15.9	Option=EF 17.6	Option=EF 19.9	Option=EF 21.9	Option=None	Option=Void	source_count	source_weight	sampling_probability
Not Available	Single-Family Attached	MO	Not Available	1960s	0	0	0	0	0	0	0	1	0	24.478	5799.4	4.5629e-06
Not Available	Single-Family Attached	MO	Not Available	1970s	0	0	0	0	0	0	0	1	0	3.20746	11977.2	9.00461e-06
Not Available	Single-Family Attached	MO	Not Available	1980s	0	0	0	0	0	0	0	1	0	3.88272	8651.97	7.54184e-06
Not Available	Single-Family Attached	MO	Not Available	1990s	0	0	0	0	0	0	0	1	0	5.23323	13087.7	9.13604e-06
Not Available	Single-Family Attached	MO	Not Available	2000s	0	0	0	0	0	0	0	1	0	5.40204	6870.66	1.15731e-05
Not Available	Single-Family Attached	MO	Not Available	2010s	0	0	0	0	0	0	0	1	0	4.8956	8500.95	3.33938e-06
Not Available	Single-Family Attached	MO	Not Available	<1940	0	0	0	0	0	0	0	1	0	47.6055	5004.09	3.72224e-06
Not Available	Single-Family Attached	MO	Owner	1940s	0	0	0	0	0	0	0	0	1	15.8442	614.294	0
Not Available	Single-Family Attached	MO	Owner	1950s	0	0	0	0	0	0	0	0	1	9.10196	1003.6	0
Not Available	Single-Family Attached	MO	Owner	1960s	0	0	0	0	0	0	0	0	1	8.14682	1839.78	0
Not Available	Single-Family Attached	MO	Owner	1970s	0	0	0	0	0	0	0	0	1	1.06751	3799.61	0
Not Available	Single-Family Attached	MO	Owner	1980s	0	0	0	0	0	0	0	0	1	1.29225	2744.71	0
Not Available	Single-Family Attached	MO	Owner	1990s	0	0	0	0	0	0	0	0	1	1.74173	4151.9	0
Not Available	Single-Family Attached	MO	Owner	2000s	0	0	0	0	0	0	0	0	1	1.79792	2179.62	0
Not Available	Single-Family Attached	MO	Owner	2010s	0	0	0	0	0	0	0	0	1	1.62936	2696.81	0
Not Available	Single-Family Attached	MO	Owner	<1940	0	0	0	0	0	0	0	0	1	15.8442	1587.48	0
Not Available	Single-Family Attached	MO	Renter	1940s	0	0	0	0	0	0	0	0	1	52.926	369.391	0
Not Available	Single-Family Attached	MO	Renter	1950s	0	0	0	0	0	0	0	0	1	30.4043	603.492	0
Not Available	Single-Family Attached	MO	Renter	1960s	0	0	0	0	0	0	0	0	1	27.2137	1106.31	0
Not Available	Single-Family Attached	MO	Renter	1970s	0	0	0	0	0	0	0	0	1	3.56593	2284.8	0
Not Available	Single-Family Attached	MO	Renter	1980s	0	0	0	0	0	0	0	0	1	4.31666	1650.47	0
Not Available	Single-Family Attached	MO	Renter	1990s	0	0	0	0	0	0	0	0	1	5.8181	2496.65	0
Not Available	Single-Family Attached	MO	Renter	2000s	0	0	0	0	0	0	0	0	1	6.00578	1310.66	0
Not Available	Single-Family Attached	MO	Renter	2010s	0	0	0	0	0	0	0	0	1	5.44274	1621.66	0
Not Available	Single-Family Attached	MO	Renter	<1940	0	0	0	0	0	0	0	0	1	52.926	954.591	0
Not Available	Single-Family Attached	MS	Not Available	1940s	0.00778264	0.0011912	0.00319966	0.0126096	0.0696817	0.0590932	0.0164293	0.830013	0	57.2673	4.90798e-17	2.96177e-07
Not Available	Single-Family Attached	MS	Not Available	1950s	0.019763	0.0032226	0.00910434	0.065428	0.121679	0.0625786	0.00299677	0.715228	0	33.2656	4.90798e-17	6.76114e-07
Not Available	Single-Family Attached	MS	Not Available	1960s	0.0321797	0.00525557	0.0138317	0.04701	0.160279	0.0790861	0.00683621	0.655521	0	48.8457	4.90798e-17	7.98301e-07
Not Available	Single-Family Attached	MS	Not Available	1970s	0	0	0	0.0123864	0.0611419	0	0	0.926472	0	4.63192	4.90798e-17	1.66543e-06
Not Available	Single-Family Attached	MS	Not Available	1980s	0	0	0	0	0.0224716	0.033876	0	0.943652	0	7.15842	2215.51	1.539e-06
Not Available	Single-Family Attached	MS	Not Available	1990s	0.0191889	0.00343886	0.00841083	0.00838334	0.0578371	0.0226874	0	0.880054	0	7.5795	3745.93	1.7462e-06
Not Available	Single-Family Attached	MS	Not Available	2000s	0.0645636	0.00944634	0.0253656	0.012368	0.0755238	0.075781	0.0389545	0.697997	0	6.31625	1017.16	2.35549e-06
Not Available	Single-Family Attached	MS	Not Available	2010s	0	0	0.000787702	0.0623938	0.133771	0.0452622	0.0224919	0.735293	0	6.31625	1229.19	9.99127e-07
Not Available	Single-Family Attached	MS	Not Available	<1940	0.00778264	0.0011912	0.00319966	0.0126096	0.0696817	0.0590932	0.0164293	0.830013	0	57.2673	4.90798e-17	4.2504e-07
Not Available	Single-Family Attached	MS	Owner	1940s	0	0	0	0	0	0	0	0	1	18.5622	2.37545e-17	0
Not Available	Single-Family Attached	MS	Owner	1950s	0	0	0	0	0	0	0	0	1	10.7825	2.37545e-17	0
Not Available	Single-Family Attached	MS	Owner	1960s	0	0	0	0	0	0	0	0	1	15.8325	2.37545e-17	0
Not Available	Single-Family Attached	MS	Owner	1970s	0	0	0	0	0	0	0	0	1	1.50136	2.37545e-17	0
Not Available	Single-Family Attached	MS	Owner	1980s	0	0	0	0	0	0	0	0	1	2.32028	1072.3	0
Not Available	Single-Family Attached	MS	Owner	1990s	0	0	0	0	0	0	0	0	1	2.45676	1813.02	0
Not Available	Single-Family Attached	MS	Owner	2000s	0	0	0	0	0	0	0	0	1	2.0473	492.304	0
Not Available	Single-Family Attached	MS	Owner	2010s	0	0	0	0	0	0	0	0	1	2.0473	594.923	0
Not Available	Single-Family Attached	MS	Owner	<1940	0	0	0	0	0	0	0	0	1	18.5622	2.37545e-17	0
Not Available	Single-Family Attached	MS	Renter	1940s	0	0	0	0	0	0	0	0	1	9.30734	4.54474e-18	0
Not Available	Single-Family Attached	MS	Renter	1950s	0	0	0	0	0	0	0	0	1	5.40647	4.54474e-18	0
Not Available	Single-Family Attached	MS	Renter	1960s	0	0	0	0	0	0	0	0	1	7.93861	4.54474e-18	0
Not Available	Single-Family Attached	MS	Renter	1970s	0	0	0	0	0	0	0	0	1	0.752799	4.54474e-18	0
Not Available	Single-Family Attached	MS	Renter	1980s	0	0	0	0	0	0	0	0	1	1.16342	205.154	0
Not Available	Single-Family Attached	MS	Renter	1990s	0	0	0	0	0	0	0	0	1	1.23185	346.869	0
Not Available	Single-Family Attached	MS	Renter	2000s	0	0	0	0	0	0	0	0	1	1.02654	94.1883	0
Not Available	Single-Family Attached	MS	Renter	2010s	0	0	0	0	0	0	0	0	1	1.02654	113.822	0
Not Available	Single-Family Attached	MS	Renter	<1940	0	0	0	0	0	0	0	0	1	9.30734	4.54474e-18	0
Not Available	Single-Family Attached	MT	Not Available	1940s	0	0	0	0	0.0378414	0.0358987	0.00325793	0.923002	0	10.9517	5.06325e-17	4.77488e-07
Not Available	Single-Family Attached	MT	Not Available	1950s	0	0	0	0	0.0524526	0.0611139	0.00451387	0.88192	0	5.75428	5.06325e-17	4.94683e-07
Not Available	Single-Family Attached	MT	Not Available	1960s	0	0	0	0	0.0297503	0	0	0.97025	0	1.02092	689.808	8.96534e-07
Not Available	Single-Family Attached	MT	Not Available	1970s	0	0	0	0	0.121	0.12328	0.00261144	0.753108	0	12.6223	917.887	1.86377e-06
Not Available	Single-Family Attached	MT	Not Available	1980s	0	0	0	0	0.0240519	0.0527296	0	0.923219	0	1.57779	734	1.97533e-06
Not Available	Single-Family Attached	MT	Not Available	1990s	0	0	0	0	0.0689238	0.105828	0	0.825248	0	0.92811	3784.59	2.51219e-06
Not Available	Single-Family Attached	MT	Not Available	2000s	0	0	0	0	0.0270814	0.0626132	0	0.910305	0	2.04184	1862.4	5.28241e-06
Not Available	Single-Family Attached	MT	Not Available	2010s	0	0	0	0	0.00580474	0.040498	0	0.953697	0	1.57779	2796.9	2.03267e-06
Not Available	Single-Family Attached	MT	Not Available	<1940	0	0	0	0	0.0378414	0.0358987	0.00325793	0.923002	0	10.9517	5.06325e-17	9.47177e-07
Not Available	Single-Family Attached	MT	Owner	1940s	0	0	0	0	0	0	0	0	1	22.8005	7.62848e-18	0
Not Available	Single-Family Attached	MT	Owner	1950s	0	0	0	0	0	0	0	0	1	11.9799	7.62848e-18	0
Not Available	Single-Family Attached	MT	Owner	1960s	0	0	0	0	0	0	0	0	1	2.12547	103.929	0
Not Available	Single-Family Attached	MT	Owner	1970s	0	0	0	0	0	0	0	0	1	26.2786	138.292	0
Not Available	Single-Family Attached	MT	Owner	1980s	0	0	0	0	0	0	0	0	1	3.28482	110.587	0
Not Available	Single-Family Attached	MT	Owner	1990s	0	0	0	0	0	0	0	0	1	1.93225	570.2	0
Not Available	Single-Family Attached	MT	Owner	2000s	0	0	0	0	0	0	0	0	1	4.25095	280.597	0
Not Available	Single-Family Attached	MT	Owner	2010s	0	0	0	0	0	0	0	0	1	3.28482	421.391	0
Not Available	Single-Family Attached	MT	Owner	<1940	0	0	0	0	0	0	0	0	1	22.8005	7.62848e-18	0
Not Available	Single-Family Attached	MT	Renter	1940s	0	0	0	0	0	0	0	0	1	20.7114	1.89545e-17	0
Not Available	Single-Family Attached	MT	Renter	1950s	0	0	0	0	0	0	0	0	1	10.8823	1.89545e-17	0
Not Available	Single-Family Attached	MT	Renter	1960s	0	0	0	0	0	0	0	0	1	1.93072	258.233	0
Not Available	Single-Family Attached	MT	Renter	1970s	0	0	0	0	0	0	0	0	1	23.8708	343.616	0
Not Available	Single-Family Attached	MT	Renter	1980s	0	0	0	0	0	0	0	0	1	2.98385	274.777	0
Not Available	Single-Family Attached	MT	Renter	1990s	0	0	0	0	0	0	0	0	1	1.7552	1416.78	0
Not Available	Single-Family Attached	MT	Renter	2000s	0	0	0	0	0	0	0	0	1	3.86145	697.199	0
Not Available	Single-Family Attached	MT	Renter	2010s	0	0	0	0	0	0	0	0	1	2.98385	1047.03	0
Not Available	Single-Family Attached	MT	Renter	<1940	0	0	0	0	0	0	0	0	1	20.7114	1.89545e-17	0
Not Available	Single-Family Attached	NC	Not Available	1940s	0.007476	0.00130174	0.0039156	0.0657477	0.104096	0.0396599	0	0.777803	0	23.6141	3933.89	2.46049e-06
Not Available	Single-Family Attached	NC	Not Available	1950s	0	0	0	0.00921932	0.0854972	0.0236736	0	0.88161	0	5.81796	4631.04	5.02244e-06
Not Available	Single-Family Attached	NC	Not Available	1960s	0	0	0	0.00234835	0.0531258	0.0416587	0	0.902867	0	8.55582	15395.2	6.10126e-06
Not Available	Single-Family Attached	NC	Not Available	1970s	0	0	0	0.0102639	0.0698877	0.0224245	0	0.897424	0	13.3471	11160.2	1.30392e-05
Not Available	Single-Family Attached	NC	Not Available	1980s	0	0	0.000318783	0.0267043	0.0240264	0.0389863	0	0.909964	0	21.5607	23946.4	2.44881e-05
Not Available	Single-Family Attached	NC	Not Available	1990s	0	0	0	0.0252646	0.0921134	0.0847366	0	0.797885	0	15.7427	11600.1	2.07822e-05
Not Available	Single-Family Attached	NC	Not Available	2000s	0.0778819	0.0111096	0.0316235	0.0952443	0.00334905	0	0	0.780792	0	5.81796	48738.7	4.00049e-05
Not Available	Single-Family Attached	NC	Not Available	2010s	0.0175744	0.00306008	0.00766582	0.00300299	0.0688496	0.118128	0	0.781719	0	16.0849	11599.2	1.47249e-05
Not Available	Single-Family Attached	NC	Not Available	<1940	0.007476	0.00130174	0.0039156	0.0657477	0.104096	0.0396599	0	0.777803	0	23.6141	10166.1	3.12803e-06
Not Available	Single-Family Attached	NC	Owner	1940s	0	0	0	0	0	0	0	0	1	4.91061	711.756	0
Not Available	Single-Family Attached	NC	Owner	1950s	0	0	0	0	0	0	0	0	1	1.20986	837.89	0
Not Available	Single-Family Attached	NC	Owner	1960s	0	0	0	0	0	0	0	0	1	1.77921	2785.45	0
Not Available	Single-Family Attached	NC	Owner	1970s	0	0	0	0	0	0	0	0	1	2.77556	2019.2	0
Not Available	Single-Family Attached	NC	Owner	1980s	0	0	0	0	0	0	0	0	1	4.4836	4332.6	0
Not Available	Single-Family Attached	NC	Owner	1990s	0	0	0	0	0	0	0	0	1	3.27374	2098.8	0
Not Available	Single-Family Attached	NC	Owner	2000s	0	0	0	0	0	0	0	0	1	1.20986	8818.25	0
Not Available	Single-Family Attached	NC	Owner	2010s	0	0	0	0	0	0	0	0	1	3.34491	2098.63	0
Not Available	Single-Family Attached	NC	Owner	<1940	0	0	0	0	0	0	0	0	1	4.91061	1839.34	0
Not Available	Single-Family Attached	NC	Renter	1940s	0	0	0	0	0	0	0	0	1	6.9356	1299.02	0
Not Available	Single-Family Attached	NC	Renter	1950s	0	0	0	0	0	0	0	0	1	1.70877	1529.23	0
Not Available	Single-Family Attached	NC	Renter	1960s	0	0	0	0	0	0	0	0	1	2.5129	5083.71	0
Not Available	Single-Family Attached	NC	Renter	1970s	0	0	0	0	0	0	0	0	1	3.92012	3685.24	0
Not Available	Single-Family Attached	NC	Renter	1980s	0	0	0	0	0	0	0	0	1	6.3325	7907.42	0
Not Available	Single-Family Attached	NC	Renter	1990s	0	0	0	0	0	0	0	0	1	4.62373	3830.51	0
Not Available	Single-Family Attached	NC	Renter	2000s	0	0	0	0	0	0	0	0	1	1.70877	16094.2	0
Not Available	Single-Family Attached	NC	Renter	2010s	0	0	0	0	0	0	0	0	1	4.72425	3830.2	0
Not Available	Single-Family Attached	NC	Renter	<1940	0	0	0	0	0	0	0	0	1	6.9356	3356.98	0
Not Available	Single-Family Attached	ND	Not Available	1940s	0.0372264	0.00622437	0.0167489	0.0776347	0.11173	0.0344668	0	0.715969	0	113.778	311.872	2.52419e-07
Not Available	Single-Family Attached	ND	Not Available	1950s	0.0402557	0.00669186	0.0182205	0.0951034	0.151889	0.0622452	0	0.625595	0	65.3616	5.25782e-17	1.90393e-07
Not Available	Single-Family Attached	ND	Not Available	1960s	0.0674143	0.0115559	0.0295804	0.0769853	0.188991	0.0667634	0	0.55871	0	58.5026	308.824	3.75502e-07
Not Available	Single-Family Attached	ND	Not Available	1970s	0	0	0.000787693	0.0504062	0.0499953	0.0426411	0	0.85617	0	7.66586	1406.38	1.25417e-06
Not Available	Single-Family Attached	ND	Not Available	1980s	0.00590984	0.00105696	0.00259066	0.017757	0.115643	0.0128523	0	0.84419	0	9.27973	1798.69	1.72245e-06
Not Available	Single-Family Attached	ND	Not Available	1990s	0	0	0.000200624	0.02675	0.178611	0.0528968	0	0.741541	0	12.5075	2162.64	1.35878e-06
Not Available	Single-Family Attached	ND	Not Available	2000s	0.0587573	0.0105086	0.0257571	0.0251295	0.20567	0.0727781	0	0.601399	0	4.03467	3005.3	2.52548e-06
Not Available	Single-Family Attached	ND	Not Available	2010s	0.0584765	0.0104584	0.025634	0.0387338	0.151252	0.09192	0	0.623525	0	4.43813	3119.12	2.51731e-06
Not Available	Single-Family Attached	ND	Not Available	<1940	0.0372264	0.00622437	0.0167489	0.0776347	0.11173	0.0344668	0	0.715969	0	113.778	805.948	2.61783e-07
Not Available	Single-Family Attached	ND	Owner	1940s	0	0	0	0	0	0	0	0	1	43.7275	114.55	0
Not Available	Single-Family Attached	ND	Owner	1950s	0	0	0	0	0	0	0	0	1	25.1201	1.93118e-17	0
Not Available	Single-Family Attached	ND	Owner	1960s	0	0	0	0	0	0	0	0	1	22.484	113.43	0
Not Available	Single-Family Attached	ND	Owner	1970s	0	0	0	0	0	0	0	0	1	2.94618	516.558	0
Not Available	Single-Family Attached	ND	Owner	1980s	0	0	0	0	0	0	0	0	1	3.56643	660.653	0
Not Available	Single-Family Attached	ND	Owner	1990s	0	0	0	0	0	0	0	0	1	4.80692	794.331	0
Not Available	Single-Family Attached	ND	Owner	2000s	0	0	0	0	0	0	0	0	1	1.55062	1103.84	0
Not Available	Single-Family Attached	ND	Owner	2010s	0	0	0	0	0	0	0	0	1	1.70568	1145.64	0
Not Available	Single-Family Attached	ND	Owner	<1940	0	0	0	0	0	0	0	0	1	43.7275	296.022	0
Not Available	Single-Family Attached	ND	Renter	1940s	0	0	0	0	0	0	0	0	1	16.3985	48.4014	0
Not Available	Single-Family Attached	ND	Renter	1950s	0	0	0	0	0	0	0	0	1	9.42043	8.15995e-18	0
Not Available	Single-Family Attached	ND	Renter	1960s	0	0	0	0	0	0	0	0	1	8.43187	47.9284	0
Not Available	Single-Family Attached	ND	Renter	1970s	0	0	0	0	0	0	0	0	1	1.10487	218.265	0
Not Available	Single-Family Attached	ND	Renter	1980s	0	0	0	0	0	0	0	0	1	1.33747	279.15	0
Not Available	Single-Family Attached	ND	Renter	1990s	0	0	0	0	0	0	0	0	1	1.80268	335.634	0
Not Available	Single-Family Attached	ND	Renter	2000s	0	0	0	0	0	0	0	0	1	0.581508	466.412	0
Not Available	Single-Family Attached	ND	Renter	2010s	0	0	0	0	0	0	0	0	1	0.639659	484.077	0
Not Available	Single-Family Attached	ND	Renter	<1940	0	0	0	0	0	0	0	0	1	16.3985	125.08	0
Not Available	Single-Family Attached	NE	Not Available	1940s	0.0503761	0.00842304	0.0225621	0.0704215	0.130444	0.0346203	0.000701753	0.682452	0	21.4658	4.94774e-17	3.95473e-07
Not Available	Single-Family Attached	NE	Not Available	1950s	0.0537884	0.00894144	0.0242349	0.085179	0.175091	0.0617338	0.0022452	0.588786	0	12.3314	1362.18	8.47048e-07
Not Available	Single-Family Attached	NE	Not Available	1960s	0.087804	0.0150511	0.0383519	0.0672117	0.212364	0.0645441	0.00210502	0.512569	0	11.0374	1295.47	1.37314e-06
Not Available	Single-Family Attached	NE	Not Available	1970s	0	0	0.00110063	0.0474267	0.060544	0.0444272	0	0.846501	0	1.44628	3493.43	3.17711e-06
Not Available	Single-Family Attached	NE	Not Available	1980s	0.0081472	0.00145711	0.00355519	0.0164088	0.13754	0.0131514	0	0.81974	0	1.75076	1101.33	1.98559e-06
Not Available	Single-Family Attached	NE	Not Available	1990s	0	0	0.000272157	0.0244352	0.209992	0.0535059	0	0.711795	0	2.35972	2644.96	2.29463e-06
Not Available	Single-Family Attached	NE	Not Available	2000s	0.0575524	0.0102931	0.0251141	0.0237352	0.106455	0.0437511	0	0.7331	0	2.43584	1961.91	3.22537e-06
Not Available	Single-Family Attached	NE	Not Available	2010s	0.0080743	0.00144407	0.00352338	0.003585	0.104312	0.0703786	0	0.808682	0	2.20748	2803.75	1.45742e-06
Not Available	Single-Family Attached	NE	Not Available	<1940	0.0503761	0.00842304	0.0225621	0.0704215	0.130444	0.0346203	0.000701753	0.682452	0	21.4658	4.94774e-17	2.64312e-06
Not Available	Single-Family Attached	NE	Owner	1940s	0	0	0	0	0	0	0	0	1	65.0347	7.24631e-18	0
Not Available	Single-Family Attached	NE	Owner	1950s	0	0	0	0	0	0	0	0	1	37.3604	199.501	0
Not Available	Single-Family Attached	NE	Owner	1960s	0	0	0	0	0	0	0	0	1	33.4398	189.73	0
Not Available	Single-Family Attached	NE	Owner	1970s	0	0	0	0	0	0	0	0	1	4.38177	511.637	0
Not Available	Single-Family Attached	NE	Owner	1980s	0	0	0	0	0	0	0	0	1	5.30425	161.297	0
Not Available	Single-Family Attached	NE	Owner	1990s	0	0	0	0	0	0	0	0	1	7.1492	387.372	0
Not Available	Single-Family Attached	NE	Owner	2000s	0	0	0	0	0	0	0	0	1	7.37982	287.335	0
Not Available	Single-Family Attached	NE	Owner	2010s	0	0	0	0	0	0	0	0	1	6.68796	410.629	0
Not Available	Single-Family Attached	NE	Owner	<1940	0	0	0	0	0	0	0	0	1	65.0347	7.24631e-18	0
Not Available	Single-Family Attached	NE	Renter	1940s	0	0	0	0	0	0	0	0	1	61.8377	1.8854e-17	0
Not Available	Single-Family Attached	NE	Renter	1950s	0	0	0	0	0	0	0	0	1	35.5238	519.077	0
Not Available	Single-Family Attached	NE	Renter	1960s	0	0	0	0	0	0	0	0	1	31.796	493.655	0
Not Available	Single-Family Attached	NE	Renter	1970s	0	0	0	0	0	0	0	0	1	4.16637	1331.22	0
Not Available	Single-Family Attached	NE	Renter	1980s	0	0	0	0	0	0	0	0	1	5.0435	419.676	0
Not Available	Single-Family Attached	NE	Renter	1990s	0	0	0	0	0	0	0	0	1	6.79776	1007.9	0
Not Available	Single-Family Attached	NE	Renter	2000s	0	0	0	0	0	0	0	0	1	7.01704	747.611	0
Not Available	Single-Family Attached	NE	Renter	2010s	0	0	0	0	0	0	0	0	1	6.35919	1068.41	0
Not Available	Single-Family Attached	NE	Renter	<1940	0	0	0	0	0	0	0	0	1	61.8377	1.8854e-17	0
Not Available	Single-Family Attached	NH	Not Available	1940s	0	0	0	0.00599138	0.181639	0.137001	0	0.675369	0	4.5182	913.886	3.70975e-07
Not Available	Single-Family Attached	NH	Not Available	1950s	0	0	0	0.0386188	0.136716	0.0898367	0	0.734829	0	21.6562	4.34023e-17	1.27361e-06
Not Available	Single-Family Attached	NH	Not Available	1960s	0	0	0	0.0409393	0.156472	0.0941371	0	0.708452	0	17.6054	4.34023e-17	3.62917e-07
Not Available	Single-Family Attached	NH	Not Available	1970s	0	0	0	0.0104185	0.00106387	0	0	0.988518	0	2.9602	664.879	6.71208e-06
Not Available	Single-Family Attached	NH	Not Available	1980s	0	0	0	0.00734233	0.04443	0.0132416	0	0.934986	0	6.07619	2187.9	2.22481e-05
Not Available	Single-Family Attached	NH	Not Available	1990s	0	0	0	0.00527385	0	0	0	0.994726	0	2.6486	1381.79	4.92566e-06
Not Available	Single-Family Attached	NH	Not Available	2000s	0	0	0	0.0294503	0.121274	0.0242667	0	0.825009	0	3.5834	2959.2	5.23041e-06
Not Available	Single-Family Attached	NH	Not Available	2010s	0	0	0	0.0289323	0.138239	0.0619042	0	0.770925	0	2.0254	1778.72	1.18265e-06
Not Available	Single-Family Attached	NH	Not Available	<1940	0	0	0	0.00599138	0.181639	0.137001	0	0.675369	0	4.5182	2361.69	4.71402e-06
Not Available	Single-Family Attached	NH	Owner	1940s	0	0	0	0	0	0	0	0	1	2.68381	551.411	0
Not Available	Single-Family Attached	NH	Owner	1950s	0	0	0	0	0	0	0	0	1	12.8638	2.61876e-17	0
Not Available	Single-Family Attached	NH	Owner	1960s	0	0	0	0	0	0	0	0	1	10.4576	2.61876e-17	0
Not Available	Single-Family Attached	NH	Owner	1970s	0	0	0	0	0	0	0	0	1	1.75836	401.168	0
Not Available	Single-Family Attached	NH	Owner	1980s	0	0	0	0	0	0	0	0	1	3.60926	1320.12	0
Not Available	Single-Family Attached	NH	Owner	1990s	0	0	0	0	0	0	0	0	1	1.57327	833.729	0
Not Available	Single-Family Attached	NH	Owner	2000s	0	0	0	0	0	0	0	0	1	2.12854	1785.49	0
Not Available	Single-Family Attached	NH	Owner	2010s	0	0	0	0	0	0	0	0	1	1.20309	1073.23	0
Not Available	Single-Family Attached	NH	Owner	<1940	0	0	0	0	0	0	0	0	1	2.68381	1424.97	0
Not Available	Single-Family Attached	NH	Renter	1940s	0	0	0	0	0	0	0	0	1	1.83922	45.5409	0
Not Available	Single-Family Attached	NH	Renter	1950s	0	0	0	0	0	0	0	0	1	8.81555	2.16283e-18	0
Not Available	Single-Family Attached	NH	Renter	1960s	0	0	0	0	0	0	0	0	1	7.1666	2.16283e-18	0
Not Available	Single-Family Attached	NH	Renter	1970s	0	0	0	0	0	0	0	0	1	1.205	33.1324	0
Not Available	Single-Family Attached	NH	Renter	1980s	0	0	0	0	0	0	0	0	1	2.47343	109.028	0
Not Available	Single-Family Attached	NH	Renter	1990s	0	0	0	0	0	0	0	0	1	1.07816	68.8575	0
Not Available	Single-Family Attached	NH	Renter	2000s	0	0	0	0	0	0	0	0	1	1.45869	147.463	0
Not Available	Single-Family Attached	NH	Renter	2010s	0	0	0	0	0	0	0	0	1	0.824476	88.6375	0
Not Available	Single-Family Attached	NH	Renter	<1940	0	0	0	0	0	0	0	0	1	1.83922	117.688	0
Not Available	Single-Family Attached	NJ	Not Available	1940s	0.0085352	0.0015265	0.004582	0.0773377	0.0741833	0.054234	0	0.779601	0	25.9622	9535.23	1.77519e-05
Not Available	Single-Family Attached	NJ	Not Available	1950s	0	0	0.00116256	0.0697852	0.154004	0.180452	0	0.594597	0	5.99127	4.80583e-17	2.3266e-05
Not Available	Single-Family Attached	NJ	Not Available	1960s	0	0	0	0.0160254	0.240576	0.111626	0.00769241	0.62408	0	7.98836	12782.2	1.97778e-05
Not Available	Single-Family Attached	NJ	Not Available	1970s	0	0	0	0.00879422	0.207412	0.177742	0	0.606052	0	9.58604	26916.1	3.9109e-05
Not Available	Single-Family Attached	NJ	Not Available	1980s	0.0521797	0.00933225	0.0226777	0.0193274	0.161875	0.16424	0.0332319	0.537136	0	4.79302	26284	8.21252e-05
Not Available	Single-Family Attached	NJ	Not Available	1990s	0	0	0	0	0.029408	0.0620237	0	0.908568	0	3.99418	29639.7	5.17554e-05
Not Available	Single-Family Attached	NJ	Not Available	2000s	0	0	0.00174743	0.116737	0.232632	0.142188	0	0.506695	0	4.79302	32782.3	7.70737e-05
Not Available	Single-Family Attached	NJ	Not Available	2010s	0.0265193	0.00291855	0.00902203	0.0122843	0.0873767	0.125901	0	0.735978	0	8.38778	6532.82	1.6782e-05
Not Available	Single-Family Attached	NJ	Not Available	<1940	0.0085352	0.0015265	0.004582	0.0773377	0.0741833	0.054234	0	0.779601	0	25.9622	24641.2	6.74318e-05
Not Available	Single-Family Attached	NJ	Owner	1940s	0	0	0	0	0	0	0	0	1	12.39	4141.41	0
Not Available	Single-Family Attached	NJ	Owner	1950s	0	0	0	0	0	0	0	0	1	2.85923	2.08731e-17	0
Not Available	Single-Family Attached	NJ	Owner	1960s	0	0	0	0	0	0	0	0	1	3.81231	5551.66	0
Not Available	Single-Family Attached	NJ	Owner	1970s	0	0	0	0	0	0	0	0	1	4.57477	11690.4	0
Not Available	Single-Family Attached	NJ	Owner	1980s	0	0	0	0	0	0	0	0	1	2.28738	11415.9	0
Not Available	Single-Family Attached	NJ	Owner	1990s	0	0	0	0	0	0	0	0	1	1.90615	12873.3	0
Not Available	Single-Family Attached	NJ	Owner	2000s	0	0	0	0	0	0	0	0	1	2.28738	14238.3	0
Not Available	Single-Family Attached	NJ	Owner	2010s	0	0	0	0	0	0	0	0	1	4.00292	2837.38	0
Not Available	Single-Family Attached	NJ	Owner	<1940	0	0	0	0	0	0	0	0	1	12.39	10702.4	0
Not Available	Single-Family Attached	NJ	Renter	1940s	0	0	0	0	0	0	0	0	1	2.44198	1108.54	0
Not Available	Single-Family Attached	NJ	Renter	1950s	0	0	0	0	0	0	0	0	1	0.563535	5.58712e-18	0
Not Available	Single-Family Attached	NJ	Renter	1960s	0	0	0	0	0	0	0	0	1	0.75138	1486.02	0
Not Available	Single-Family Attached	NJ	Renter	1970s	0	0	0	0	0	0	0	0	1	0.901655	3129.19	0
Not Available	Single-Family Attached	NJ	Renter	1980s	0	0	0	0	0	0	0	0	1	0.450828	3055.7	0
Not Available	Single-Family Attached	NJ	Renter	1990s	0	0	0	0	0	0	0	0	1	0.37569	3445.83	0
Not Available	Single-Family Attached	NJ	Renter	2000s	0	0	0	0	0	0	0	0	1	0.450828	3811.18	0
Not Available	Single-Family Attached	NJ	Renter	2010s	0	0	0	0	0	0	0	0	1	0.788949	759.486	0
Not Available	Single-Family Attached	NJ	Renter	<1940	0	0	0	0	0	0	0	0	1	2.44198	2864.71	0
Not Available	Single-Family Attached	NM	Not Available	1940s	0	0	0	0	0	0	0	1	0	3.49744	285.899	1.03263e-06
Not Available	Single-Family Attached	NM	Not Available	1950s	0	0	0	0	0	0	0	1	0	4.53372	1346.6	2.28759e-06
Not Available	Single-Family Attached	NM	Not Available	1960s	0	0	0	0	0	0	0	1	0	6.60628	4.36633e-17	2.45343e-06
Not Available	Single-Family Attached	NM	Not Available	1970s	0	0	0	0	0	0	0	1	0	1.55442	4369.02	5.27088e-06
